Make,Year,Engine Size (L),Fuel Type,Average_Price
Nissan,2016,1.6,Diesel,36943.52
Nissan,2016,1.6,Electric,45664.98
Nissan,2016,1.7,Hybrid,51334.23
Nissan,2016,1.7,Petrol,71396.95
Nissan,2016,1.8,Diesel,61761.71
Nissan,2016,1.8,Petrol,18496.73
Nissan,2016,1.9,Diesel,59886.26
Nissan,2016,1.9,Electric,72938.62
Nissan,2016,2.0,Diesel,36769.62
Nissan,2016,2.0,Petrol,77426.64
Nissan,2016,2.1,Diesel,27329.76
Nissan,2016,2.1,Electric,31219.42
Nissan,2016,2.1,Hybrid,51667.15
Nissan,2016,2.1,Petrol,70894.65
Nissan,2016,2.3,Electric,22951.2
Nissan,2016,2.3,Petrol,71402.39
Nissan,2016,2.4,Electric,47561.14
Nissan,2016,2.4,Hybrid,59433.18
Nissan,2016,2.5,Hybrid,60841.77
Nissan,2016,2.6,Diesel,78663.33
Nissan,2016,2.6,Hybrid,37774.71
Nissan,2016,2.7,Electric,48835.47
Nissan,2016,2.7,Petrol,66737.6
Nissan,2016,2.8,Hybrid,66467.0
Nissan,2016,2.9,Diesel,47205.71
Nissan,2016,2.9,Hybrid,48351.7
Nissan,2016,3.0,Diesel,19009.24
Nissan,2016,3.0,Electric,56636.5
Nissan,2016,3.0,Petrol,42347.03
Nissan,2016,3.1,Electric,29639.67
Nissan,2016,3.1,Petrol,36298.27
Nissan,2016,3.2,Diesel,59034.6
Nissan,2016,3.2,Petrol,50303.37
Nissan,2016,3.3,Hybrid,17390.97
Nissan,2016,3.5,Petrol,62890.06
Nissan,2016,3.6,Diesel,69440.64
Nissan,2016,3.6,Electric,25301.67
Nissan,2016,3.6,Petrol,44165.02
Nissan,2016,3.7,Electric,76858.57
Nissan,2016,3.8,Diesel,45657.73
Nissan,2016,3.8,Petrol,35995.84
Nissan,2016,3.9,Electric,58912.31
Nissan,2016,3.9,Hybrid,15353.63
Nissan,2016,4.0,Diesel,74134.1
Nissan,2016,4.0,Electric,58055.61
Nissan,2016,4.0,Hybrid,17443.9
Nissan,2016,4.0,Petrol,31451.05
Nissan,2016,4.1,Petrol,56746.08
Nissan,2016,4.3,Petrol,32826.93
Nissan,2016,4.4,Diesel,65219.29
Nissan,2016,4.4,Electric,55974.38
Nissan,2016,4.4,Hybrid,52207.51
Nissan,2016,4.5,Electric,74892.11
Nissan,2016,4.5,Hybrid,22845.54
Nissan,2016,4.6,Hybrid,48185.5
Nissan,2016,4.6,Petrol,17467.31
Nissan,2016,4.8,Diesel,37302.38
Nissan,2016,4.8,Hybrid,23959.81
Nissan,2016,4.8,Petrol,59549.31
Nissan,2016,4.9,Diesel,63541.9
Nissan,2016,5.0,Electric,33361.66
Nissan,2016,5.0,Hybrid,56593.25
Nissan,2016,5.0,Petrol,45129.11
Nissan,2017,1.0,Electric,15358.58
Nissan,2017,1.1,Electric,69149.63
Nissan,2017,1.1,Hybrid,35155.59
Nissan,2017,1.4,Hybrid,48326.61
Nissan,2017,1.4,Petrol,51043.89
Nissan,2017,1.5,Hybrid,29369.7
Nissan,2017,1.5,Petrol,43663.99
Nissan,2017,1.7,Hybrid,68327.77
Nissan,2017,1.7,Petrol,47574.18
Nissan,2017,1.8,Electric,40740.84
Nissan,2017,1.8,Hybrid,48486.95
Nissan,2017,1.9,Diesel,28272.73
Nissan,2017,1.9,Electric,49527.82
Nissan,2017,2.0,Petrol,42704.32
Nissan,2017,2.1,Diesel,56534.97
Nissan,2017,2.1,Electric,48688.13
Nissan,2017,2.2,Diesel,33319.45
Nissan,2017,2.2,Petrol,21995.39
Nissan,2017,2.3,Electric,65641.31
Nissan,2017,2.3,Hybrid,32258.58
Nissan,2017,2.3,Petrol,43285.55
Nissan,2017,2.4,Hybrid,15497.11
Nissan,2017,2.5,Electric,54154.4
Nissan,2017,2.5,Petrol,67172.6
Nissan,2017,2.6,Diesel,58312.42
Nissan,2017,2.7,Electric,61278.14
Nissan,2017,2.7,Hybrid,72477.38
Nissan,2017,2.7,Petrol,23071.86
Nissan,2017,2.8,Hybrid,41509.21
Nissan,2017,2.9,Hybrid,16704.42
Nissan,2017,3.0,Hybrid,51477.64
Nissan,2017,3.1,Hybrid,16809.44
Nissan,2017,3.2,Hybrid,59294.61
Nissan,2017,3.2,Petrol,19856.67
Nissan,2017,3.3,Hybrid,31740.64
Nissan,2017,3.4,Diesel,54564.66
Nissan,2017,3.4,Electric,26896.03
Nissan,2017,3.4,Petrol,22153.76
Nissan,2017,3.7,Diesel,72023.08
Nissan,2017,3.7,Electric,63205.14
Nissan,2017,3.7,Hybrid,58064.84
Nissan,2017,3.8,Petrol,16569.05
Nissan,2017,3.9,Diesel,43155.4
Nissan,2017,3.9,Electric,48040.9
Nissan,2017,3.9,Hybrid,63997.95
Nissan,2017,4.0,Petrol,41774.84
Nissan,2017,4.1,Electric,29406.27
Nissan,2017,4.1,Hybrid,70320.41
Nissan,2017,4.1,Petrol,52935.2
Nissan,2017,4.2,Electric,17432.63
Nissan,2017,4.2,Hybrid,33102.13
Nissan,2017,4.3,Diesel,49907.68
Nissan,2017,4.5,Diesel,42770.33
Nissan,2017,4.5,Hybrid,35904.57
Nissan,2017,4.6,Electric,68088.3
Nissan,2017,4.6,Petrol,52367.09
Nissan,2017,4.7,Hybrid,34023.06
Nissan,2017,4.7,Petrol,32836.39
Nissan,2017,4.8,Diesel,58960.85
Nissan,2017,4.8,Electric,64394.41
Nissan,2017,4.9,Electric,21940.22
Nissan,2017,5.0,Petrol,25188.86
Nissan,2018,1.0,Hybrid,45847.62
Nissan,2018,1.0,Petrol,63779.53
Nissan,2018,1.1,Diesel,57561.73
Nissan,2018,1.1,Electric,63133.02
Nissan,2018,1.1,Hybrid,49097.42
Nissan,2018,1.2,Electric,50155.45
Nissan,2018,1.2,Petrol,45920.58
Nissan,2018,1.3,Diesel,61296.38
Nissan,2018,1.3,Petrol,62162.36
Nissan,2018,1.4,Diesel,51003.75
Nissan,2018,1.4,Petrol,50608.19
Nissan,2018,1.5,Electric,28195.66
Nissan,2018,1.5,Hybrid,28604.86
Nissan,2018,1.5,Petrol,40553.87
Nissan,2018,1.6,Diesel,36926.32
Nissan,2018,1.6,Electric,52450.81
Nissan,2018,1.6,Hybrid,35677.8
Nissan,2018,1.6,Petrol,58494.9
Nissan,2018,1.7,Diesel,17815.54
Nissan,2018,1.7,Hybrid,33945.29
Nissan,2018,1.7,Petrol,38758.55
Nissan,2018,1.8,Petrol,74379.42
Nissan,2018,2.0,Diesel,23971.42
Nissan,2018,2.0,Petrol,75999.9
Nissan,2018,2.1,Petrol,47501.0
Nissan,2018,2.2,Diesel,37712.49
Nissan,2018,2.2,Electric,59508.88
Nissan,2018,2.2,Petrol,35733.18
Nissan,2018,2.3,Diesel,64609.82
Nissan,2018,2.3,Electric,57671.0
Nissan,2018,2.3,Hybrid,50653.1
Nissan,2018,2.4,Hybrid,26104.7
Nissan,2018,2.5,Diesel,25721.43
Nissan,2018,2.5,Electric,60718.4
Nissan,2018,2.5,Hybrid,60985.62
Nissan,2018,2.5,Petrol,41854.49
Nissan,2018,2.6,Electric,29614.64
Nissan,2018,2.7,Diesel,41907.69
Nissan,2018,2.7,Petrol,28069.63
Nissan,2018,2.8,Diesel,53438.22
Nissan,2018,2.8,Petrol,50941.74
Nissan,2018,2.9,Diesel,48316.02
Nissan,2018,3.0,Diesel,34587.0
Nissan,2018,3.0,Electric,45525.14
Nissan,2018,3.0,Hybrid,75556.26
Nissan,2018,3.0,Petrol,25868.19
Nissan,2018,3.1,Hybrid,42446.95
Nissan,2018,3.1,Petrol,66909.11
Nissan,2018,3.2,Diesel,16490.32
Nissan,2018,3.2,Hybrid,57540.69
Nissan,2018,3.2,Petrol,24578.07
Nissan,2018,3.3,Diesel,34402.7
Nissan,2018,3.3,Electric,36056.31
Nissan,2018,3.3,Hybrid,63760.02
Nissan,2018,3.4,Diesel,23551.28
Nissan,2018,3.4,Hybrid,39568.92
Nissan,2018,3.5,Diesel,30159.81
Nissan,2018,3.5,Electric,64761.71
Nissan,2018,3.6,Diesel,66671.23
Nissan,2018,3.6,Petrol,69238.88
Nissan,2018,3.7,Diesel,34304.61
Nissan,2018,3.7,Hybrid,26848.3
Nissan,2018,3.8,Hybrid,22322.13
Nissan,2018,3.8,Petrol,35245.49
Nissan,2018,3.9,Electric,51060.28
Nissan,2018,3.9,Hybrid,30729.32
Nissan,2018,3.9,Petrol,17387.22
Nissan,2018,4.0,Hybrid,62805.95
Nissan,2018,4.0,Petrol,61020.61
Nissan,2018,4.1,Electric,55068.16
Nissan,2018,4.2,Diesel,55798.22
Nissan,2018,4.2,Hybrid,47764.91
Nissan,2018,4.3,Hybrid,31376.38
Nissan,2018,4.3,Petrol,53372.26
Nissan,2018,4.4,Diesel,64510.63
Nissan,2018,4.4,Hybrid,75406.89
Nissan,2018,4.4,Petrol,56438.05
Nissan,2018,4.5,Diesel,54943.4
Nissan,2018,4.5,Electric,66968.55
Nissan,2018,4.6,Diesel,61985.1
Nissan,2018,4.6,Electric,29727.01
Nissan,2018,4.6,Hybrid,72031.23
Nissan,2018,4.6,Petrol,36938.11
Nissan,2018,4.7,Diesel,44389.17
Nissan,2018,4.7,Electric,45132.66
Nissan,2018,4.7,Petrol,73555.01
Nissan,2018,4.8,Petrol,65907.45
Nissan,2018,4.9,Petrol,51666.66
Nissan,2018,5.0,Diesel,48598.46
Nissan,2019,1.0,Hybrid,69052.57
Nissan,2019,1.0,Petrol,59105.53
Nissan,2019,1.1,Hybrid,38157.68
Nissan,2019,1.1,Petrol,55583.33
Nissan,2019,1.2,Diesel,55197.97
Nissan,2019,1.2,Electric,70535.57
Nissan,2019,1.2,Petrol,49362.11
Nissan,2019,1.3,Electric,78908.3
Nissan,2019,1.3,Hybrid,33354.65
Nissan,2019,1.3,Petrol,48566.85
Nissan,2019,1.4,Diesel,78361.49
Nissan,2019,1.4,Electric,70641.55
Nissan,2019,1.5,Hybrid,25551.44
Nissan,2019,1.6,Electric,34122.53
Nissan,2019,1.7,Hybrid,51406.44
Nissan,2019,1.8,Electric,69307.47
Nissan,2019,1.8,Hybrid,47478.97
Nissan,2019,1.9,Diesel,34811.5
Nissan,2019,1.9,Hybrid,76038.32
Nissan,2019,1.9,Petrol,53513.71
Nissan,2019,2.0,Electric,18172.28
Nissan,2019,2.0,Petrol,22902.1
Nissan,2019,2.1,Electric,54697.85
Nissan,2019,2.5,Hybrid,32779.37
Nissan,2019,2.6,Petrol,57694.24
Nissan,2019,2.7,Electric,57844.28
Nissan,2019,2.8,Diesel,48133.12
Nissan,2019,2.9,Diesel,30284.4
Nissan,2019,2.9,Hybrid,45455.03
Nissan,2019,3.2,Diesel,25405.31
Nissan,2019,3.3,Diesel,60296.6
Nissan,2019,3.3,Electric,50048.83
Nissan,2019,3.3,Petrol,36847.25
Nissan,2019,3.4,Diesel,59333.86
Nissan,2019,3.4,Electric,40461.33
Nissan,2019,3.5,Electric,71286.96
Nissan,2019,3.5,Hybrid,23006.69
Nissan,2019,3.7,Diesel,66857.14
Nissan,2019,3.7,Hybrid,43609.14
Nissan,2019,3.8,Diesel,67495.13
Nissan,2019,3.8,Hybrid,43111.99
Nissan,2019,3.8,Petrol,60247.46
Nissan,2019,3.9,Electric,53242.57
Nissan,2019,3.9,Petrol,25058.29
Nissan,2019,4.0,Diesel,28462.18
Nissan,2019,4.0,Petrol,20104.54
Nissan,2019,4.1,Diesel,66264.58
Nissan,2019,4.2,Diesel,25275.75
Nissan,2019,4.2,Hybrid,28975.46
Nissan,2019,4.3,Electric,40170.57
Nissan,2019,4.4,Diesel,44132.62
Nissan,2019,4.4,Petrol,31696.11
Nissan,2019,4.5,Hybrid,56400.38
Nissan,2019,4.6,Diesel,60734.86
Nissan,2019,4.6,Electric,57906.63
Nissan,2019,4.6,Petrol,38551.94
Nissan,2019,4.7,Diesel,74686.81
Nissan,2019,4.7,Electric,42931.16
Nissan,2019,4.7,Hybrid,48416.67
Nissan,2019,4.8,Petrol,48189.76
Nissan,2019,4.9,Diesel,54756.06
Nissan,2019,4.9,Electric,76730.89
Nissan,2019,4.9,Hybrid,35036.23
Nissan,2019,5.0,Diesel,48372.54
Nissan,2019,5.0,Hybrid,24750.14
Nissan,2019,5.0,Petrol,79215.7
Nissan,2020,1.0,Diesel,71231.26
Nissan,2020,1.1,Diesel,64482.3
Nissan,2020,1.1,Electric,76038.52
Nissan,2020,1.1,Petrol,34328.98
Nissan,2020,1.2,Electric,64456.43
Nissan,2020,1.3,Electric,38938.41
Nissan,2020,1.3,Hybrid,78718.66
Nissan,2020,1.3,Petrol,34374.53
Nissan,2020,1.4,Diesel,30748.09
Nissan,2020,1.4,Hybrid,35190.25
Nissan,2020,1.4,Petrol,18995.07
Nissan,2020,1.5,Diesel,43383.52
Nissan,2020,1.5,Petrol,73588.69
Nissan,2020,1.6,Hybrid,69010.19
Nissan,2020,1.6,Petrol,65919.13
Nissan,2020,1.8,Hybrid,34493.64
Nissan,2020,1.9,Diesel,28584.28
Nissan,2020,1.9,Electric,40206.01
Nissan,2020,1.9,Hybrid,51293.51
Nissan,2020,1.9,Petrol,40744.05
Nissan,2020,2.1,Diesel,15316.57
Nissan,2020,2.1,Hybrid,48039.54
Nissan,2020,2.1,Petrol,35720.64
Nissan,2020,2.2,Hybrid,53212.25
Nissan,2020,2.2,Petrol,42845.67
Nissan,2020,2.3,Electric,52923.38
Nissan,2020,2.3,Hybrid,53752.5
Nissan,2020,2.4,Petrol,51858.07
Nissan,2020,2.5,Diesel,37105.73
Nissan,2020,2.6,Diesel,69604.04
Nissan,2020,2.6,Electric,40825.01
Nissan,2020,2.7,Electric,26191.43
Nissan,2020,2.8,Diesel,36860.04
Nissan,2020,2.8,Electric,46545.32
Nissan,2020,3.0,Petrol,22894.35
Nissan,2020,3.2,Hybrid,48355.66
Nissan,2020,3.2,Petrol,20824.39
Nissan,2020,3.3,Electric,26844.95
Nissan,2020,3.3,Petrol,36300.41
Nissan,2020,3.4,Electric,51811.07
Nissan,2020,3.5,Diesel,37743.86
Nissan,2020,3.5,Electric,42932.92
Nissan,2020,3.5,Hybrid,25142.98
Nissan,2020,3.5,Petrol,55354.37
Nissan,2020,3.6,Hybrid,42615.4
Nissan,2020,3.7,Electric,49614.61
Nissan,2020,3.8,Hybrid,32466.82
Nissan,2020,3.8,Petrol,79583.72
Nissan,2020,4.1,Diesel,56515.99
Nissan,2020,4.1,Electric,60491.06
Nissan,2020,4.2,Diesel,37639.65
Nissan,2020,4.2,Petrol,45272.15
Nissan,2020,4.3,Hybrid,63544.38
Nissan,2020,4.4,Hybrid,25407.72
Nissan,2020,4.4,Petrol,57862.9
Nissan,2020,4.5,Electric,65860.31
Nissan,2020,4.6,Hybrid,58836.05
Nissan,2020,4.6,Petrol,74838.9
Nissan,2020,4.7,Electric,31772.75
Nissan,2020,4.7,Hybrid,45412.24
Nissan,2020,4.8,Electric,49725.43
Nissan,2020,4.9,Electric,47276.65
Nissan,2020,4.9,Petrol,42694.16
Nissan,2020,5.0,Diesel,54723.14
Toyota,2010,1.2,Diesel,54767.7
Toyota,2010,1.2,Petrol,61434.59
Toyota,2010,1.3,Diesel,44947.78
Toyota,2010,1.3,Electric,53519.39
Toyota,2010,1.3,Petrol,34703.33
Toyota,2010,1.4,Diesel,46681.73
Toyota,2010,1.4,Electric,35430.41
Toyota,2010,1.4,Hybrid,18291.58
Toyota,2010,1.4,Petrol,69221.99
Toyota,2010,1.5,Petrol,19207.61
Toyota,2010,1.6,Diesel,48470.77
Toyota,2010,1.6,Petrol,44365.89
Toyota,2010,1.7,Hybrid,27268.0
Toyota,2010,1.7,Petrol,36523.11
Toyota,2010,1.8,Electric,52995.48
Toyota,2010,1.8,Hybrid,56096.56
Toyota,2010,1.9,Diesel,41165.3
Toyota,2010,1.9,Electric,68921.26
Toyota,2010,1.9,Hybrid,69421.69
Toyota,2010,2.0,Hybrid,62557.75
Toyota,2010,2.1,Diesel,54053.58
Toyota,2010,2.2,Diesel,34848.18
Toyota,2010,2.2,Electric,56055.52
Toyota,2010,2.3,Diesel,78512.03
Toyota,2010,2.3,Hybrid,30019.64
Toyota,2010,2.4,Diesel,40868.89
Toyota,2010,2.4,Petrol,30871.25
Toyota,2010,2.5,Hybrid,44837.76
Toyota,2010,2.5,Petrol,48923.42
Toyota,2010,2.6,Diesel,17527.15
Toyota,2010,2.6,Electric,65773.79
Toyota,2010,2.8,Diesel,35430.04
Toyota,2010,2.8,Electric,70962.89
Toyota,2010,2.8,Petrol,70265.84
Toyota,2010,2.9,Diesel,25778.2
Toyota,2010,2.9,Hybrid,42277.07
Toyota,2010,3.0,Diesel,20727.39
Toyota,2010,3.0,Electric,49478.31
Toyota,2010,3.0,Petrol,55603.98
Toyota,2010,3.3,Hybrid,43637.42
Toyota,2010,3.4,Diesel,30339.7
Toyota,2010,3.5,Hybrid,39195.71
Toyota,2010,3.6,Electric,28231.06
Toyota,2010,3.6,Hybrid,43205.7
Toyota,2010,3.7,Hybrid,18546.93
Toyota,2010,3.7,Petrol,45412.29
Toyota,2010,3.9,Petrol,67794.01
Toyota,2010,4.0,Diesel,28246.46
Toyota,2010,4.0,Hybrid,59098.45
Toyota,2010,4.1,Diesel,42792.72
Toyota,2010,4.1,Electric,61743.94
Toyota,2010,4.1,Hybrid,39915.38
Toyota,2010,4.2,Diesel,19149.01
Toyota,2010,4.3,Electric,15237.88
Toyota,2010,4.3,Petrol,33957.94
Toyota,2010,4.4,Diesel,22383.24
Toyota,2010,4.5,Diesel,64593.39
Toyota,2010,4.5,Hybrid,77878.44
Toyota,2010,4.5,Petrol,55986.01
Toyota,2010,4.6,Diesel,30799.91
Toyota,2010,4.6,Electric,44207.85
Toyota,2010,4.6,Petrol,45678.92
Toyota,2010,4.7,Diesel,29724.27
Toyota,2010,4.7,Hybrid,42034.43
Toyota,2010,4.7,Petrol,61591.1
Toyota,2010,4.8,Diesel,54351.62
Toyota,2010,4.8,Petrol,71851.05
Toyota,2010,4.9,Hybrid,72456.07
Toyota,2010,4.9,Petrol,48647.16
Toyota,2011,1.1,Electric,77654.04
Toyota,2011,1.1,Petrol,30418.15
Toyota,2011,1.2,Diesel,45119.48
Toyota,2011,1.2,Hybrid,16838.43
Toyota,2011,1.2,Petrol,47082.98
Toyota,2011,1.3,Hybrid,75997.15
Toyota,2011,1.3,Petrol,72499.7
Toyota,2011,1.4,Electric,41997.09
Toyota,2011,1.5,Diesel,17294.72
Toyota,2011,1.5,Petrol,29432.41
Toyota,2011,1.6,Diesel,54691.59
Toyota,2011,1.6,Petrol,29682.86
Toyota,2011,1.7,Diesel,38828.61
Toyota,2011,1.7,Petrol,53560.42
Toyota,2011,1.8,Electric,52365.7
Toyota,2011,1.9,Electric,50568.3
Toyota,2011,1.9,Hybrid,75726.87
Toyota,2011,1.9,Petrol,70222.19
Toyota,2011,2.0,Diesel,72675.77
Toyota,2011,2.0,Electric,50657.08
Toyota,2011,2.0,Petrol,67464.45
Toyota,2011,2.1,Diesel,39278.15
Toyota,2011,2.1,Hybrid,67328.38
Toyota,2011,2.2,Diesel,65919.01
Toyota,2011,2.2,Electric,39927.07
Toyota,2011,2.2,Hybrid,73327.16
Toyota,2011,2.2,Petrol,33966.08
Toyota,2011,2.3,Electric,50323.71
Toyota,2011,2.3,Petrol,29373.92
Toyota,2011,2.4,Diesel,50636.57
Toyota,2011,2.6,Diesel,69513.05
Toyota,2011,2.6,Hybrid,68953.17
Toyota,2011,2.6,Petrol,70254.0
Toyota,2011,2.7,Petrol,78435.7
Toyota,2011,2.8,Electric,22219.58
Toyota,2011,2.8,Petrol,22589.03
Toyota,2011,2.9,Electric,74556.28
Toyota,2011,3.0,Diesel,46588.9
Toyota,2011,3.0,Petrol,40224.48
Toyota,2011,3.1,Diesel,46966.15
Toyota,2011,3.1,Electric,70307.34
Toyota,2011,3.1,Hybrid,62073.14
Toyota,2011,3.2,Diesel,42523.81
Toyota,2011,3.4,Diesel,67271.75
Toyota,2011,3.4,Petrol,57099.44
Toyota,2011,3.5,Electric,16187.97
Toyota,2011,3.6,Diesel,36374.68
Toyota,2011,3.7,Diesel,40467.15
Toyota,2011,3.8,Diesel,48737.48
Toyota,2011,3.8,Hybrid,41377.63
Toyota,2011,3.8,Petrol,72611.85
Toyota,2011,4.0,Diesel,55969.89
Toyota,2011,4.1,Hybrid,63202.24
Toyota,2011,4.1,Petrol,73302.14
Toyota,2011,4.2,Hybrid,41979.51
Toyota,2011,4.3,Diesel,28775.52
Toyota,2011,4.3,Electric,30896.22
Toyota,2011,4.3,Hybrid,40023.41
Toyota,2011,4.4,Electric,40932.72
Toyota,2011,4.5,Petrol,54788.42
Toyota,2011,4.6,Diesel,34249.25
Toyota,2011,4.6,Electric,60687.74
Toyota,2011,4.6,Hybrid,48709.32
Toyota,2011,4.6,Petrol,57816.83
Toyota,2011,4.7,Electric,40100.34
Toyota,2011,4.7,Hybrid,55091.19
Toyota,2011,4.8,Diesel,34449.09
Toyota,2011,4.8,Petrol,17913.2
Toyota,2011,4.9,Electric,62842.18
Toyota,2011,4.9,Petrol,42715.28
Toyota,2011,5.0,Diesel,22146.02
Toyota,2012,1.0,Electric,30288.75
Toyota,2012,1.1,Hybrid,77301.16
Toyota,2012,1.1,Petrol,25225.84
Toyota,2012,1.2,Electric,44802.88
Toyota,2012,1.2,Hybrid,20713.46
Toyota,2012,1.3,Diesel,26069.74
Toyota,2012,1.3,Electric,49021.01
Toyota,2012,1.4,Diesel,62809.62
Toyota,2012,1.5,Petrol,46425.6
Toyota,2012,1.6,Electric,30472.34
Toyota,2012,1.6,Hybrid,29606.99
Toyota,2012,1.7,Electric,76980.9
Toyota,2012,1.7,Hybrid,75815.82
Toyota,2012,1.7,Petrol,72314.73
Toyota,2012,1.9,Electric,61557.56
Toyota,2012,1.9,Petrol,27430.28
Toyota,2012,2.0,Diesel,56000.79
Toyota,2012,2.0,Electric,21327.22
Toyota,2012,2.0,Hybrid,76389.64
Toyota,2012,2.1,Electric,43821.7
Toyota,2012,2.2,Diesel,37096.46
Toyota,2012,2.2,Hybrid,61492.24
Toyota,2012,2.3,Diesel,71474.23
Toyota,2012,2.3,Electric,79322.65
Toyota,2012,2.5,Hybrid,15829.36
Toyota,2012,2.5,Petrol,78366.87
Toyota,2012,2.7,Electric,16271.26
Toyota,2012,2.7,Petrol,27670.79
Toyota,2012,2.8,Diesel,55737.23
Toyota,2012,2.8,Hybrid,53572.58
Toyota,2012,2.8,Petrol,66920.93
Toyota,2012,2.9,Diesel,50807.59
Toyota,2012,3.0,Diesel,45306.28
Toyota,2012,3.0,Hybrid,20452.01
Toyota,2012,3.0,Petrol,48256.12
Toyota,2012,3.1,Diesel,51098.96
Toyota,2012,3.1,Hybrid,62577.45
Toyota,2012,3.1,Petrol,39299.81
Toyota,2012,3.2,Hybrid,48002.91
Toyota,2012,3.2,Petrol,75969.23
Toyota,2012,3.3,Diesel,49005.68
Toyota,2012,3.3,Hybrid,51217.51
Toyota,2012,3.4,Diesel,24460.82
Toyota,2012,3.4,Petrol,59567.41
Toyota,2012,3.5,Petrol,34634.14
Toyota,2012,3.6,Diesel,30061.1
Toyota,2012,3.6,Electric,65511.18
Toyota,2012,3.6,Petrol,25127.86
Toyota,2012,3.7,Diesel,34408.06
Toyota,2012,3.7,Electric,59214.36
Toyota,2012,3.8,Diesel,17404.68
Toyota,2012,3.8,Hybrid,32026.03
Toyota,2012,3.9,Electric,22304.28
Toyota,2012,4.0,Diesel,42549.6
Toyota,2012,4.0,Petrol,64162.65
Toyota,2012,4.1,Electric,54470.3
Toyota,2012,4.2,Diesel,18021.19
Toyota,2012,4.2,Petrol,71979.12
Toyota,2012,4.3,Electric,62175.27
Toyota,2012,4.4,Diesel,47582.57
Toyota,2012,4.5,Diesel,55823.52
Toyota,2012,4.5,Electric,34257.39
Toyota,2012,4.6,Electric,59646.92
Toyota,2012,4.6,Hybrid,25971.76
Toyota,2012,4.7,Hybrid,24824.92
Toyota,2012,4.7,Petrol,67431.44
Toyota,2012,4.8,Electric,40832.66
Toyota,2012,4.9,Electric,71012.01
Toyota,2013,1.0,Electric,65364.46
Toyota,2013,1.0,Petrol,27236.13
Toyota,2013,1.1,Diesel,48828.72
Toyota,2013,1.1,Hybrid,21943.56
Toyota,2013,1.2,Petrol,54614.07
Toyota,2013,1.3,Diesel,32987.88
Toyota,2013,1.3,Hybrid,45828.42
Toyota,2013,1.3,Petrol,39436.73
Toyota,2013,1.4,Diesel,79994.55
Toyota,2013,1.4,Electric,77971.22
Toyota,2013,1.4,Hybrid,52774.59
Toyota,2013,1.4,Petrol,16081.99
Toyota,2013,1.5,Electric,47414.93
Toyota,2013,1.6,Electric,31359.57
Toyota,2013,1.6,Hybrid,78984.91
Toyota,2013,1.6,Petrol,48514.82
Toyota,2013,1.7,Diesel,57119.89
Toyota,2013,1.9,Diesel,34705.8
Toyota,2013,1.9,Petrol,49875.49
Toyota,2013,2.0,Diesel,38829.72
Toyota,2013,2.0,Electric,56116.14
Toyota,2013,2.0,Hybrid,47776.21
Toyota,2013,2.0,Petrol,58605.41
Toyota,2013,2.1,Diesel,53017.0
Toyota,2013,2.1,Hybrid,38136.22
Toyota,2013,2.2,Electric,34259.02
Toyota,2013,2.2,Hybrid,23517.81
Toyota,2013,2.2,Petrol,36937.37
Toyota,2013,2.3,Electric,70471.78
Toyota,2013,2.3,Petrol,44143.06
Toyota,2013,2.4,Diesel,32821.59
Toyota,2013,2.4,Petrol,66527.86
Toyota,2013,2.5,Diesel,33190.69
Toyota,2013,2.5,Electric,16946.12
Toyota,2013,2.5,Hybrid,38468.13
Toyota,2013,2.6,Diesel,35072.87
Toyota,2013,2.7,Diesel,35679.78
Toyota,2013,2.8,Electric,31775.92
Toyota,2013,2.9,Diesel,52403.85
Toyota,2013,3.1,Hybrid,43497.86
Toyota,2013,3.2,Petrol,18000.26
Toyota,2013,3.3,Diesel,30637.12
Toyota,2013,3.3,Hybrid,49819.68
Toyota,2013,3.4,Electric,20675.93
Toyota,2013,3.5,Hybrid,34423.83
Toyota,2013,3.6,Diesel,69043.85
Toyota,2013,3.7,Diesel,54883.78
Toyota,2013,3.7,Electric,51452.2
Toyota,2013,3.7,Hybrid,28816.91
Toyota,2013,3.8,Diesel,61167.83
Toyota,2013,3.8,Hybrid,45275.99
Toyota,2013,3.9,Diesel,41654.2
Toyota,2013,3.9,Hybrid,38801.82
Toyota,2013,3.9,Petrol,52711.52
Toyota,2013,4.0,Diesel,57598.21
Toyota,2013,4.0,Hybrid,19812.82
Toyota,2013,4.1,Electric,48182.12
Toyota,2013,4.1,Hybrid,28947.62
Toyota,2013,4.2,Diesel,42844.59
Toyota,2013,4.2,Electric,56263.84
Toyota,2013,4.3,Diesel,75268.2
Toyota,2013,4.3,Electric,67529.26
Toyota,2013,4.3,Petrol,60161.31
Toyota,2013,4.4,Diesel,61027.42
Toyota,2013,4.4,Electric,24042.94
Toyota,2013,4.4,Hybrid,77288.21
Toyota,2013,4.4,Petrol,70699.0
Toyota,2013,4.5,Diesel,64012.28
Toyota,2013,4.6,Electric,44793.86
Toyota,2013,4.7,Diesel,41456.5
Toyota,2013,4.7,Petrol,15726.72
Toyota,2013,4.8,Diesel,22960.67
Toyota,2013,4.8,Electric,39066.35
Toyota,2013,4.8,Petrol,34151.24
Toyota,2013,4.9,Electric,16771.67
Toyota,2014,1.0,Petrol,57880.9
Toyota,2014,1.1,Diesel,17927.79
Toyota,2014,1.1,Electric,26087.75
Toyota,2014,1.1,Hybrid,49240.36
Toyota,2014,1.2,Diesel,65769.07
Toyota,2014,1.2,Electric,26637.97
Toyota,2014,1.2,Hybrid,73211.77
